Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Team Liquid,omen,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Team Liquid,jett,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Team Liquid,kayo,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Team Liquid,cypher,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,astra,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,sova,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,jett,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,kayo,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,KOI,cypher,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Karmine Corp,astra,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Karmine Corp,vyse,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Karmine Corp,yoru,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Karmine Corp,fade,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Karmine Corp,harbor,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Natus Vincere,astra,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Natus Vincere,sova,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Natus Vincere,omen,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Natus Vincere,jett,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Abyss,Natus Vincere,kayo,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Team Liquid,raze,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Team Liquid,brimstone,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Team Liquid,gekko,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Team Liquid,viper,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Team Liquid,skye,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,KOI,astra,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,KOI,kayo,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,KOI,raze,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,KOI,tejo,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,KOI,viper,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Karmine Corp,astra,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Karmine Corp,vyse,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Karmine Corp,yoru,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Karmine Corp,gekko,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Karmine Corp,deadlock,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Natus Vincere,vyse,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Natus Vincere,kayo,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Natus Vincere,raze,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Natus Vincere,brimstone,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Bind,Natus Vincere,gekko,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Karmine Corp,omen,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Karmine Corp,vyse,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Karmine Corp,yoru,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Karmine Corp,fade,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Karmine Corp,harbor,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Natus Vincere,astra,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Natus Vincere,omen,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Natus Vincere,vyse,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Natus Vincere,tejo,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,Natus Vincere,sage,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,BBL Esports,omen,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,BBL Esports,breach,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,BBL Esports,cypher,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,BBL Esports,raze,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,BBL Esports,fade,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,GIANTX,omen,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,GIANTX,vyse,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,GIANTX,raze,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,GIANTX,fade,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Lotus,GIANTX,viper,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,BBL Esports,sova,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,BBL Esports,omen,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,BBL Esports,jett,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,BBL Esports,breach,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,BBL Esports,cypher,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,GIANTX,sova,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,GIANTX,omen,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,GIANTX,jett,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,GIANTX,breach,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,GIANTX,killjoy,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Apeks,sova,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Apeks,omen,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Apeks,jett,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Apeks,breach,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Apeks,killjoy,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Gentle Mates,sova,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Gentle Mates,omen,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Gentle Mates,breach,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Gentle Mates,cypher,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Haven,Gentle Mates,neon,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,BBL Esports,astra,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,BBL Esports,sova,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,BBL Esports,vyse,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,BBL Esports,yoru,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,BBL Esports,chamber,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,GIANTX,astra,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,GIANTX,sova,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,GIANTX,jett,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,GIANTX,kayo,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,GIANTX,killjoy,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Apeks,astra,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Apeks,jett,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Apeks,kayo,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Apeks,killjoy,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Apeks,fade,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Gentle Mates,astra,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Gentle Mates,sova,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Gentle Mates,jett,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Gentle Mates,kayo,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Round 1,Pearl,Gentle Mates,killjoy,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Pearl,Team Heretics,astra,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Pearl,Team Heretics,tejo,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Pearl,Team Heretics,jett,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Pearl,Team Heretics,kayo,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Pearl,Team Heretics,killjoy,1,0,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Pearl,Gentle Mates,astra,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Pearl,Gentle Mates,sova,0,1,1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Pearl,Gentle Mates,jett,0,1,1
