Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,FUT Esports vs Team Heretics,511568,Haven,226478
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,FUT Esports vs Team Heretics,511568,Bind,226479
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,KOI vs Apeks,511569,Lotus,226481
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,KOI vs Apeks,511569,Ascent,226482
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,KOI vs Apeks,511569,Haven,226483
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Gentle Mates vs GIANTX,511570,Corrode,226484
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Gentle Mates vs GIANTX,511570,Ascent,226485
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Gentle Mates vs GIANTX,511570,Haven,226486
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Natus Vincere vs Karmine Corp,511571,Sunset,226487
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Natus Vincere vs Karmine Corp,511571,Corrode,226488
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Team Vitality vs BBL Esports,511572,Lotus,226490
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Team Vitality vs BBL Esports,511572,Icebox,226491
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Team Vitality vs BBL Esports,511572,Bind,226492
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Team Liquid vs FNATIC,511573,Bind,226493
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 4,Team Liquid vs FNATIC,511573,Ascent,226494
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,KOI vs Natus Vincere,511575,Icebox,226496
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,KOI vs Natus Vincere,511575,Corrode,226497
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,KOI vs Natus Vincere,511575,Ascent,226498
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,Apeks vs FNATIC,511576,Bind,226499
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,Apeks vs FNATIC,511576,Lotus,226500
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,GIANTX vs Team Heretics,511577,Ascent,226502
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,GIANTX vs Team Heretics,511577,Haven,226503
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,Gentle Mates vs Team Vitality,511579,Corrode,226505
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,Gentle Mates vs Team Vitality,511579,Lotus,226506
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,Gentle Mates vs Team Vitality,511579,Ascent,226507
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,FUT Esports vs BBL Esports,511580,Sunset,226508
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,FUT Esports vs BBL Esports,511580,Ascent,226509
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,Team Liquid vs Karmine Corp,511581,Lotus,226511
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,Team Liquid vs Karmine Corp,511581,Bind,226512
VCT 2025: EMEA Stage 2,2498,Group Stage,4856,Week 5,Team Liquid vs Karmine Corp,511581,Sunset,226513
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Round 1,FNATIC vs BBL Esports,530924,Corrode,231388
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Round 1,FNATIC vs BBL Esports,530924,Ascent,231389
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Round 1,FNATIC vs BBL Esports,530924,Haven,231390
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Round 1,GIANTX vs Natus Vincere,530925,Bind,231391
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Round 1,GIANTX vs Natus Vincere,530925,Haven,231392
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Round 1,GIANTX vs Natus Vincere,530925,Ascent,231393
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Semifinals,Team Heretics vs BBL Esports,530928,Icebox,231400
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Semifinals,Team Heretics vs BBL Esports,530928,Ascent,231401
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Semifinals,Team Liquid vs GIANTX,530929,Sunset,231403
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Semifinals,Team Liquid vs GIANTX,530929,Corrode,231404
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Semifinals,Team Liquid vs GIANTX,530929,Ascent,231405
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 1,FNATIC vs Karmine Corp,530926,Haven,231394
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 1,FNATIC vs Karmine Corp,530926,Corrode,231395
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 1,FNATIC vs Karmine Corp,530926,Bind,232628
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 1,Natus Vincere vs Team Vitality,530927,Haven,231397
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 1,Natus Vincere vs Team Vitality,530927,Bind,231398
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 2,GIANTX vs FNATIC,530930,Lotus,231406
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 2,GIANTX vs FNATIC,530930,Sunset,231407
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 2,Team Heretics vs Natus Vincere,530931,Icebox,231409
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 2,Team Heretics vs Natus Vincere,530931,Haven,231410
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Final,BBL Esports vs Team Liquid,530932,Ascent,231412
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Final,BBL Esports vs Team Liquid,530932,Sunset,231413
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Upper Final,BBL Esports vs Team Liquid,530932,Bind,231414
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 3,GIANTX vs Natus Vincere,530933,Icebox,231415
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 3,GIANTX vs Natus Vincere,530933,Sunset,231416
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Round 3,GIANTX vs Natus Vincere,530933,Haven,231417
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Final,BBL Esports vs GIANTX,530934,Ascent,231418
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Final,BBL Esports vs GIANTX,530934,Sunset,231419
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Lower Final,BBL Esports vs GIANTX,530934,Bind,233349
VCT 2025: EMEA Stage 2,2498,Showmatch,5103,Main Event,Team France vs Team EMEA,538583,Corrode,232785
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Grand Final,Team Liquid vs GIANTX,530935,Bind,231423
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Grand Final,Team Liquid vs GIANTX,530935,Lotus,231424
VCT 2025: EMEA Stage 2,2498,Playoffs,4860,Grand Final,Team Liquid vs GIANTX,530935,Sunset,231425
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,BOOM Esports vs TALON,508815,Bind,223654
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,BOOM Esports vs TALON,508815,Icebox,223655
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Nongshim RedForce vs Team Secret,508816,Sunset,223657
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Nongshim RedForce vs Team Secret,508816,Ascent,223658
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Nongshim RedForce vs Team Secret,508816,Lotus,223659
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,T1 vs Paper Rex,508817,Haven,223660
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,T1 vs Paper Rex,508817,Lotus,223661
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,DRX vs Gen.G,508818,Corrode,227727
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,DRX vs Gen.G,508818,Haven,223664
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Rex Regum Qeon vs Global Esports,508819,Haven,227752
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Rex Regum Qeon vs Global Esports,508819,Corrode,223667
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,ZETA DIVISION vs DetonatioN FocusMe,508820,Haven,223669
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,ZETA DIVISION vs DetonatioN FocusMe,508820,Lotus,223670
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,ZETA DIVISION vs DetonatioN FocusMe,508820,Icebox,223671
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,DRX vs Nongshim RedForce,508821,Icebox,223672
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,DRX vs Nongshim RedForce,508821,Bind,227984
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,DRX vs Nongshim RedForce,508821,Lotus,227985
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,BOOM Esports vs T1,508822,Ascent,223673
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,BOOM Esports vs T1,508822,Corrode,223674
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Global Esports vs Team Secret,508823,Bind,223676
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Global Esports vs Team Secret,508823,Corrode,223677
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Global Esports vs Team Secret,508823,Lotus,223678
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Paper Rex vs DetonatioN FocusMe,508824,Lotus,228042
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Paper Rex vs DetonatioN FocusMe,508824,Haven,223680
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,TALON vs ZETA DIVISION,508825,Icebox,223682
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,TALON vs ZETA DIVISION,508825,Bind,223683
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Rex Regum Qeon vs Gen.G,508826,Sunset,228313
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Rex Regum Qeon vs Gen.G,508826,Ascent,223686
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 1,Rex Regum Qeon vs Gen.G,508826,Haven,223687
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,Gen.G vs Global Esports,508828,Icebox,223688
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,Gen.G vs Global Esports,508828,Haven,223689
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,Gen.G vs Global Esports,508828,Corrode,223690
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,TALON vs DetonatioN FocusMe,508829,Sunset,229069
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,TALON vs DetonatioN FocusMe,508829,Corrode,223692
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,TALON vs DetonatioN FocusMe,508829,Icebox,223693
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,T1 vs ZETA DIVISION,508830,Corrode,223694
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,T1 vs ZETA DIVISION,508830,Sunset,223695
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,Rex Regum Qeon vs Nongshim RedForce,508831,Corrode,223697
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,Rex Regum Qeon vs Nongshim RedForce,508831,Haven,223698
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,Rex Regum Qeon vs Nongshim RedForce,508831,Icebox,223699
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,DRX vs Team Secret,508832,Icebox,229399
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,DRX vs Team Secret,508832,Corrode,223701
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,BOOM Esports vs Paper Rex,508833,Bind,223703
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 2,BOOM Esports vs Paper Rex,508833,Lotus,223704
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,Gen.G vs Team Secret,508834,Lotus,223706
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,Gen.G vs Team Secret,508834,Ascent,223707
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,TALON vs T1,508835,Corrode,223709
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,TALON vs T1,508835,Lotus,223710
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,BOOM Esports vs DetonatioN FocusMe,508836,Lotus,223712
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,BOOM Esports vs DetonatioN FocusMe,508836,Corrode,223713
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,Rex Regum Qeon vs DRX,508837,Bind,223715
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,Rex Regum Qeon vs DRX,508837,Ascent,223716
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,Nongshim RedForce vs Global Esports,508838,Corrode,223718
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,Nongshim RedForce vs Global Esports,508838,Bind,223719
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,Paper Rex vs ZETA DIVISION,508839,Lotus,223721
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 3,Paper Rex vs ZETA DIVISION,508839,Sunset,223722
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,Gen.G vs Nongshim RedForce,508840,Lotus,223724
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,Gen.G vs Nongshim RedForce,508840,Ascent,223725
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,TALON vs Paper Rex,508841,Bind,223727
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,TALON vs Paper Rex,508841,Icebox,223728
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,DRX vs Global Esports,508842,Lotus,223730
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,DRX vs Global Esports,508842,Icebox,223731
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,BOOM Esports vs ZETA DIVISION,508843,Lotus,223733
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,BOOM Esports vs ZETA DIVISION,508843,Corrode,223734
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,BOOM Esports vs ZETA DIVISION,508843,Ascent,223735
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,Rex Regum Qeon vs Team Secret,508844,Ascent,223736
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,Rex Regum Qeon vs Team Secret,508844,Icebox,223737
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,Rex Regum Qeon vs Team Secret,508844,Sunset,223738
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,T1 vs DetonatioN FocusMe,508845,Sunset,223739
VCT 2025: Pacific Stage 2,2500,Group Stage,4858,Week 4,T1 vs DetonatioN FocusMe,508845,Haven,223740
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Round 1,TALON vs Nongshim RedForce,530354,Lotus,231305
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Round 1,TALON vs Nongshim RedForce,530354,Corrode,231306
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Round 1,Rex Regum Qeon vs T1,530355,Bind,231308
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Round 1,Rex Regum Qeon vs T1,530355,Haven,231309
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Round 1,Rex Regum Qeon vs T1,530355,Sunset,231310
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Semifinals,DRX vs TALON,530356,Bind,231311
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Semifinals,DRX vs TALON,530356,Haven,231312
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Semifinals,DRX vs TALON,530356,Lotus,231313
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Semifinals,Paper Rex vs T1,530357,Sunset,231314
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Semifinals,Paper Rex vs T1,530357,Bind,231315
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 1,Nongshim RedForce vs DetonatioN FocusMe,530358,Lotus,231317
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 1,Nongshim RedForce vs DetonatioN FocusMe,530358,Ascent,231318
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 1,Rex Regum Qeon vs Gen.G,530359,Haven,231320
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 1,Rex Regum Qeon vs Gen.G,530359,Sunset,231321
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 1,Rex Regum Qeon vs Gen.G,530359,Corrode,231322
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 2,T1 vs Nongshim RedForce,530360,Lotus,231894
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 2,T1 vs Nongshim RedForce,530360,Ascent,231324
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 2,DRX vs Rex Regum Qeon,530361,Icebox,231326
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 2,DRX vs Rex Regum Qeon,530361,Corrode,231327
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Final,TALON vs Paper Rex,530362,Haven,231329
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Upper Final,TALON vs Paper Rex,530362,Bind,231330
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 3,T1 vs Rex Regum Qeon,530363,Ascent,232077
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 3,T1 vs Rex Regum Qeon,530363,Sunset,231333
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Round 3,T1 vs Rex Regum Qeon,530363,Haven,231334
VCT 2025: Pacific Stage 2,2500,Showmatch,5067,Main Event,Team World vs Glory Once Again,530514,Corrode,231345
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Final,TALON vs Rex Regum Qeon,530364,Bind,231335
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Final,TALON vs Rex Regum Qeon,530364,Haven,231336
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Final,TALON vs Rex Regum Qeon,530364,Corrode,231337
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Final,TALON vs Rex Regum Qeon,530364,Icebox,231338
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Lower Final,TALON vs Rex Regum Qeon,530364,Sunset,231339
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Grand Final,Paper Rex vs Rex Regum Qeon,530365,Bind,233353
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Grand Final,Paper Rex vs Rex Regum Qeon,530365,Ascent,231341
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Grand Final,Paper Rex vs Rex Regum Qeon,530365,Lotus,231342
VCT 2025: Pacific Stage 2,2500,Playoffs,4862,Grand Final,Paper Rex vs Rex Regum Qeon,530365,Haven,231343
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,EDward Gaming vs Titan Esports Club,506930,Sunset,223138
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,EDward Gaming vs Titan Esports Club,506930,Corrode,223139
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,Bilibili Gaming vs TYLOO,506931,Bind,223141
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,Bilibili Gaming vs TYLOO,506931,Lotus,223142
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,All Gamers vs Xi Lai Gaming,506932,Sunset,223144
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,All Gamers vs Xi Lai Gaming,506932,Lotus,223145
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,All Gamers vs Xi Lai Gaming,506932,Ascent,223146
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,Wolves Esports vs FunPlus Phoenix,506933,Sunset,223147
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,Wolves Esports vs FunPlus Phoenix,506933,Corrode,223148
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,Dragon Ranger Gaming vs Nova Esports,506934,Lotus,223150
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,Dragon Ranger Gaming vs Nova Esports,506934,Icebox,223151
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,Dragon Ranger Gaming vs Nova Esports,506934,Ascent,223152
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,JDG Esports vs Trace Esports,506935,Icebox,223153
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,JDG Esports vs Trace Esports,506935,Lotus,223154
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 1,JDG Esports vs Trace Esports,506935,Haven,223155
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Trace Esports vs TYLOO,506936,Corrode,223156
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Trace Esports vs TYLOO,506936,Bind,223157
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,FunPlus Phoenix vs Nova Esports,506937,Haven,223159
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,FunPlus Phoenix vs Nova Esports,506937,Ascent,223160
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,FunPlus Phoenix vs Nova Esports,506937,Bind,223161
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,All Gamers vs Wolves Esports,506938,Bind,223162
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,All Gamers vs Wolves Esports,506938,Corrode,223163
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,JDG Esports vs Bilibili Gaming,506939,Sunset,223165
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,JDG Esports vs Bilibili Gaming,506939,Ascent,223166
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,JDG Esports vs Bilibili Gaming,506939,Icebox,223167
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,TYLOO vs Titan Esports Club,506940,Haven,223168
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,TYLOO vs Titan Esports Club,506940,Lotus,223169
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Trace Esports vs EDward Gaming,506941,Sunset,223171
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Trace Esports vs EDward Gaming,506941,Bind,223172
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Trace Esports vs EDward Gaming,506941,Icebox,223173
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Dragon Ranger Gaming vs All Gamers,506942,Lotus,223174
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Dragon Ranger Gaming vs All Gamers,506942,Corrode,223175
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Dragon Ranger Gaming vs All Gamers,506942,Sunset,223176
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Xi Lai Gaming vs Wolves Esports,506943,Haven,223177
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 2,Xi Lai Gaming vs Wolves Esports,506943,Lotus,223178
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Titan Esports Club vs Bilibili Gaming,506945,Bind,223180
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Titan Esports Club vs Bilibili Gaming,506945,Ascent,223181
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,FunPlus Phoenix vs Dragon Ranger Gaming,506946,Haven,223183
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,FunPlus Phoenix vs Dragon Ranger Gaming,506946,Ascent,223184
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,FunPlus Phoenix vs Dragon Ranger Gaming,506946,Sunset,223185
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Nova Esports vs All Gamers,506947,Haven,223186
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Nova Esports vs All Gamers,506947,Corrode,223187
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Nova Esports vs All Gamers,506947,Lotus,223188
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,TYLOO vs EDward Gaming,506948,Corrode,223189
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,TYLOO vs EDward Gaming,506948,Ascent,223190
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Titan Esports Club vs JDG Esports,506949,Lotus,223192
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Titan Esports Club vs JDG Esports,506949,Haven,223193
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Titan Esports Club vs JDG Esports,506949,Sunset,223194
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Bilibili Gaming vs Trace Esports,506950,Haven,223195
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Bilibili Gaming vs Trace Esports,506950,Icebox,223196
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Bilibili Gaming vs Trace Esports,506950,Ascent,223197
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Wolves Esports vs Dragon Ranger Gaming,506951,Lotus,223198
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Wolves Esports vs Dragon Ranger Gaming,506951,Icebox,223199
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Wolves Esports vs Dragon Ranger Gaming,506951,Ascent,223200
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Xi Lai Gaming vs FunPlus Phoenix,506952,Haven,223201
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 3,Xi Lai Gaming vs FunPlus Phoenix,506952,Sunset,223202
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Nova Esports vs Xi Lai Gaming,506953,Sunset,223204
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,Nova Esports vs Xi Lai Gaming,506953,Haven,223205
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,EDward Gaming vs JDG Esports,506954,Corrode,223207
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,EDward Gaming vs JDG Esports,506954,Lotus,223208
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,EDward Gaming vs JDG Esports,506954,Haven,223209
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,All Gamers vs FunPlus Phoenix,506955,Icebox,223210
VCT 2025: China Stage 2,2499,Group Stage,4857,Week 4,All Gamers vs FunPlus Phoenix,506955,Bind,223211
